icao,iata,name,city,country,lat,lon,airport_type,scheduled_service,runway_length_ft
KAVO,AVO,Avon Park Executive Airport,Avon Park,United States,27.59119987,-81.52780151,small_airport,false,5374
KAVP,AVP,Wilkes-Barre/Scranton International Airport,Wilkes-Barre/Scranton,United States,41.337064,-75.724232,medium_airport,true,7502
KAVQ,AVW,Marana Regional Airport,Marana,United States,32.409065,-111.216199,small_airport,false,6901
KAVX,AVX,Catalina Airport,Avalon,United States,33.4049,-118.416,small_airport,false,3000
KAWG,,Washington Municipal Airport,Washington,United States,41.276100158691406,-91.67340087890625,small_airport,false,4000
KAWM,AWM,West Memphis Municipal Airport,West Memphis,United States,35.1351013184,-90.2343978882,small_airport,false,6003
KAWO,,Arlington Municipal Airport,Arlington,United States,48.161448,-122.158442,medium_airport,true,5332
KAXA,AXG,Algona Municipal Airport,Algona,United States,43.078104,-94.271836,small_airport,false,3960
KAXH,,Houston Southwest Airport,Rosharon,United States,29.5061,-95.476898,small_airport,false,5002
KAXN,AXN,Chandler Field,Alexandria,United States,45.866299,-95.394699,medium_airport,false,5099
KAXQ,,Clarion County Airport,Clarion,United States,41.2258,-79.441002,small_airport,false,5003
KAXS,AXS,Altus Quartz Mountain Regional Airport,Altus,United States,34.697952,-99.3385,small_airport,false,5501
KAXV,AXV,Neil Armstrong Airport,Wapakoneta,United States,40.49340057,-84.29889679,small_airport,false,5500
KAXX,AXX,Angel Fire Airport,Angel Fire,United States,36.422001,-105.290001,small_airport,false,8900
KAYS,AYS,Waycross Ware County Airport,Waycross,United States,31.2490997314,-82.39550018310001,small_airport,false,5992
KAYX,TUH,Arnold Air Force Base,Manchester,United States,35.392601,-86.0858,small_airport,false,6000
KAZC,,Colorado City Municipal Airport,Colorado City,United States,36.95919,-113.013166,small_airport,false,6300
KAZE,,Hazlehurst Airport,Hazlehurst,United States,31.884700775146484,-82.64739990234375,small_airport,false,4508
KAZO,AZO,Kalamazoo/Battle Creek International Airport,Kalamazoo,United States,42.232105,-85.549637,medium_airport,true,6502
KBAB,BAB,Beale Air Force Base,Beale Air Force Base,United States,39.136101,-121.436996,medium_airport,false,12001
KBAD,BAD,Barksdale Air Force Base,Bossier City,United States,32.501801,-93.662697,medium_airport,false,11758
KBAF,BAF,Westfield-Barnes Regional Airport,Westfield,United States,42.157799,-72.715599,medium_airport,false,9000
KBAK,CLU,Columbus Municipal Airport,Columbus,United States,39.262386,-85.895576,medium_airport,false,6401
KBAM,BAM,Battle Mountain Airport,Battle Mountain,United States,40.598999023400005,-116.874000549,small_airport,false,7300
KBAX,,Huron County Memorial Airport,Bad Axe,United States,43.780201,-82.985397,small_airport,false,5000
KBAZ,,New Braunfels National Airport,New Braunfels,United States,29.7045,-98.042198,medium_airport,false,6503
KBBB,BBB,Benson Municipal Airport,Benson,United States,45.331902,-95.650597,small_airport,false,4000
KBBD,BBD,Curtis Field,Brady,United States,31.178931,-99.324732,medium_airport,false,4605
KBBG,BKG,Branson Airport,Branson,United States,36.532082,-93.200544,medium_airport,true,7140
KBBP,BTN,Marlboro County Jetport - H E Avent Field Airport,Bennettsville,United States,34.6217,-79.734398,small_airport,false,5003
KBBW,BBW,Broken Bow Municipal Airport,Broken Bow,United States,41.4365005493,-99.6421966553,small_airport,false,4203
KBCB,BCB,Virginia Tech Montgomery Executive Airport,Blacksburg,United States,37.207599639899996,-80.4077987671,small_airport,false,5501
KBCE,BCE,Bryce Canyon Airport,Bryce Canyon,United States,37.706401825,-112.144996643,medium_airport,false,7395
KBCK,,Black River Falls Area Airport,Black River Falls,United States,44.250702,-90.855301,small_airport,false,4601
KBCT,BCT,Boca Raton Airport,Boca Raton,United States,26.3785,-80.107697,medium_airport,false,6276
KBDE,BDE,Baudette International Airport,Baudette,United States,48.728401,-94.612198,medium_airport,false,6000
KBDG,BDG,Blanding Municipal Airport,Blanding,United States,37.58330154,-109.4830017,small_airport,false,5781
KBDH,ILL,Willmar Municipal Airport John L Rice Field (2006),Willmar,United States,45.117552,-95.132259,small_airport,false,5500
KBDJ,,Boulder Junction Payzer Airport,Boulder Junction,United States,46.1374015808,-89.64600372310001,small_airport,false,3821
KBDL,BDL,Bradley International Airport,Hartford,United States,41.938555,-72.688016,large_airport,true,9510
KBDN,,Bend Municipal Airport,Bend,United States,44.09479904,-121.2009964,small_airport,false,5201
KBDQ,,Morrilton Municipal Airport,Morrilton,United States,35.1362,-92.713501,small_airport,false,3998
KBDR,BDR,Igor I Sikorsky Memorial Airport,Bridgeport,United States,41.163502,-73.126198,medium_airport,false,4759
KBDU,WBU,Boulder Municipal Airport,Boulder,United States,40.039101,-105.226025,small_airport,false,4100
KBEA,,Beeville Municipal Airport,Beeville,United States,28.361900329589844,-97.79100036621094,small_airport,false,4553
KBEC,BEC,Beech Factory Airport,Wichita,United States,37.694499969499994,-97.21499633790002,small_airport,false,8001
KBED,BED,Laurence G Hanscom Field,Bedford,United States,42.470001,-71.289001,medium_airport,true,7011
KBEH,BEH,Southwest Michigan Regional Airport,Benton Harbor,United States,42.128601074200006,-86.4284973145,small_airport,false,6006
KBFA,,Boyne Mountain Airport,Boyne Falls,United States,45.165798,-84.924103,small_airport,false,5187
KBFD,BFD,Bradford Regional Airport,Bradford,United States,41.8031005859375,-78.64009857177734,medium_airport,true,6307
KBFE,,Terry County Airport,Brownfield,United States,33.173099517822266,-102.19300079345703,small_airport,false,5218
KBFF,BFF,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,41.87400055,-103.5960007,medium_airport,true,8279
KBFI,BFI,King County International Airport - Boeing Field,Seattle,United States,47.527042,-122.29995,medium_airport,true,10007
KBFK,,Buffalo Municipal Airport,Buffalo,United States,36.863300323486,-99.618698120117,small_airport,false,4000
KBFL,BFL,Meadows Field,Bakersfield,United States,35.433601,-119.056999,medium_airport,true,10849
KBFM,BFM,Mobile Downtown Airport,Mobile,United States,30.626800537100003,-88.06809997559999,medium_airport,false,9618
KBFR,BFR,Virgil I Grissom Municipal Airport,Bedford,United States,38.84000015,-86.44539642,small_airport,false,4501
KBFZ,,Albertville Regional Airport/Thomas J Brumlik Field,Albertville,United States,34.229099,-86.255798,small_airport,false,6114
KBGD,BGD,Hutchinson County Airport,Borger,United States,35.700901031499995,-101.393997192,small_airport,false,6299
KBGE,BGE,Decatur County Industrial Air Park,Bainbridge,United States,30.9715004,-84.63739777,small_airport,false,5502
KBGF,,Winchester Municipal Airport,Winchester,United States,35.177502,-86.0662,small_airport,false,5003
KBGM,BGM,Greater Binghamton/Edwin A Link field,Binghamton,United States,42.20869827,-75.97979736,medium_airport,true,7305
KBGR,BGR,Bangor International Airport,Bangor,United States,44.806364,-68.826668,medium_airport,true,11440
KBHB,BHB,Hancock County-Bar Harbor Airport,Bar Harbor,United States,44.45000076,-68.3615036,medium_airport,true,5200
KBHC,,Baxley Municipal Airport,Baxley,United States,31.7138,-82.393799,small_airport,false,5003
KBHK,,Baker Municipal Airport,Baker,United States,46.34661,-104.258126,small_airport,false,5904
KBHM,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.562877,-86.750712,large_airport,true,12007
KBID,BID,Block Island State Airport,Block Island,United States,41.168446,-71.578631,small_airport,true,2502
KBIE,BIE,Beatrice Municipal Airport,Beatrice,United States,40.3013,-96.754097,small_airport,false,5602
KBIF,BIF,Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,United States,31.84950066,-106.3799973,medium_airport,false,13554
KBIH,BIH,Eastern Sierra Regional Airport,Bishop,United States,37.3731,-118.363998,medium_airport,true,7498
KBIJ,,Early County Airport,Blakely,United States,31.397499084472656,-84.8947982788086,small_airport,false,5494
KBIL,BIL,Billings Logan International Airport,Billings,United States,45.808932,-108.541242,medium_airport,true,10518
KBIS,BIS,Bismarck Municipal Airport,Bismarck,United States,46.772734,-100.746874,medium_airport,true,8794
KBIV,,West Michigan Regional Airport,Holland,United States,42.742901,-86.107399,small_airport,false,6002
KBIX,BIX,Keesler Air Force Base,Biloxi,United States,30.4104003906,-88.92440032959999,medium_airport,false,7630
KBJC,BJC,Rocky Mountain Metropolitan Airport,Denver,United States,39.908798,-105.116997,medium_airport,true,9000
KBJI,BJI,Bemidji Regional Airport,Bemidji,United States,47.50939941,-94.93370056,medium_airport,false,7004
KBJJ,BJJ,Wayne County Airport,Wooster,United States,40.874801635699995,-81.88829803470001,small_airport,false,5190
KBKD,BKD,Stephens County Airport,Breckenridge,United States,32.71900177,-98.89099884030001,small_airport,false,5002
KBKE,BKE,Baker City Municipal Airport,Baker City,United States,44.837299346900004,-117.808998108,medium_airport,false,5084
KBKF,BFK,Buckley Space Force Base,Aurora,United States,39.701698,-104.751999,medium_airport,false,11006
KBKL,BKL,Burke Lakefront Airport,Cleveland,United States,41.51750183105469,-81.68329620361328,medium_airport,false,6604
KBKN,BWL,Blackwell Tonkawa Municipal Airport,Blackwell,United States,36.745212,-97.349619,small_airport,false,3501
KBKS,,Brooks County Airport,Falfurrias,United States,27.20680046,-98.12120056,small_airport,false,6006
KBKT,BKT,Allen C Perkinson Blackstone Army Air Field,Blackstone,United States,37.0741996765,-77.9574966431,small_airport,false,5333
KBKV,,Brooksville–Tampa Bay Regional Airport,Brooksville,United States,28.469461,-82.457114,small_airport,false,7001
KBKW,BKW,Raleigh County Memorial Airport,Beaver,United States,37.7873,-81.124199,medium_airport,true,6750
KBKX,BKX,Brookings Regional Airport,Brookings,United States,44.304798,-96.816902,small_airport,false,6000
KBLF,BLF,Mercer County Airport,Bluefield,United States,37.295799,-81.207703,medium_airport,false,4743
KBLH,BLH,Blythe Airport,Blythe,United States,33.6192016602,-114.717002869,medium_airport,false,6543
KBLI,BLI,Bellingham International Airport,Bellingham,United States,48.79280090332031,-122.53800201416016,medium_airport,true,6700
KBLM,BLM,Monmouth Executive Airport,Belmar/Farmingdale,United States,40.18690109,-74.12490082,small_airport,false,7345
KBLU,BLU,Blue Canyon Nyack Airport,Emigrant Gap,United States,39.2750015259,-120.709999084,small_airport,false,3300
KBLV,BLV,Scott AFB/Midamerica Airport,Belleville,United States,38.5452,-89.835197,medium_airport,true,10000
KBMC,BMC,Brigham City Regional Airport,Brigham City,United States,41.552399,-112.061996,small_airport,false,8900
KBMG,BMG,Monroe County Airport,Bloomington,United States,39.145999908447266,-86.61669921875,medium_airport,false,6500
KBMI,BMI,Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,United States,40.4771,-88.915901,medium_airport,true,8000
KBML,BML,Berlin Regional Airport,Berlin,United States,44.57540131,-71.17590332,small_airport,false,5200
KBMQ,,Burnet Municipal Airport/Kate Craddock Field,Burnet,United States,30.738899,-98.238602,small_airport,false,5001
KBMT,BMT,Beaumont Municipal Airport,Beaumont,United States,30.070635,-94.215746,small_airport,false,4001
KBNA,BNA,Nashville International Airport,Nashville,United States,36.1245,-86.6782,large_airport,true,11030
KBNG,BNG,Banning Municipal Airport,Banning,United States,33.922548,-116.850672,small_airport,false,4955
KBNL,BNL,Barnwell Regional Airport,Barnwell,United States,33.25780106,-81.38829803,small_airport,false,5119
KBNO,BNO,Burns Municipal Airport,Burns,United States,43.590463,-118.955154,medium_airport,false,5101
KBNW,BNW,Boone Municipal Airport,Boone,United States,42.049599,-93.847603,small_airport,false,4808
KBOI,BOI,Boise Air Terminal/Gowen Field,Boise,United States,43.5644,-116.223,large_airport,true,10000
KBOK,BOK,Brookings Airport,Brookings,United States,42.0746,-124.290001,small_airport,false,2901
KBOS,BOS,Boston Logan International Airport,Boston,United States,42.36197,-71.0079,large_airport,true,10083
KBOW,BOW,Bartow Executive Airport,Bartow,United States,27.943399,-81.783401,small_airport,false,5001
KBPD,XFT,Big Pine Sands STOLGround,"Big Pine Key, Florida",United States,24.723717,-81.387856,small_airport,false,0
KBPG,HCA,Big Spring Mc Mahon-Wrinkle Airport,Big Spring,United States,32.212601,-101.522003,small_airport,false,8803
KBPI,BPI,Miley Memorial Field,Big Piney,United States,42.58509827,-110.1110001,medium_airport,false,6803
KBPK,WMH,Ozark Regional Airport,Mountain Home,United States,36.3689002991,-92.47049713130001,medium_airport,false,5000
KBPT,BPT,Jack Brooks Regional Airport,Beaumont/Port Arthur,United States,29.9508,-94.020699,medium_airport,true,6751
KBQK,BQK,Brunswick Golden Isles Airport,Brunswick,United States,31.258801,-81.466499,medium_airport,true,8001
KBQP,,Morehouse Memorial Airport,Bastrop,United States,32.756,-91.880556,small_airport,false,4002
KBQR,,Buffalo Lancaster Regional Airport,Lancaster,United States,42.922298,-78.612297,small_airport,false,3199
KBRD,BRD,Brainerd Lakes Regional Airport,Brainerd,United States,46.402861,-94.129727,medium_airport,true,7100
KBRL,BRL,Southeast Iowa Regional Airport,Burlington,United States,40.783199310302734,-91.12550354003906,medium_airport,true,6102
KBRO,BRO,Brownsville South Padre Island International Airport,Brownsville,United States,25.907238,-97.425235,medium_airport,true,7399
KBRY,BRY,Samuels Field,Bardstown,United States,37.8143005371,-85.4996032715,small_airport,false,5003
KBST,,Belfast Municipal Airport,Belfast,United States,44.409401,-69.011902,small_airport,false,4000
KBTA,,Blair Executive Airport,Blair,United States,41.414908,-96.109136,small_airport,false,4201
KBTF,BTF,Skypark Airport,Bountiful,United States,40.8694000244,-111.927001953,small_airport,false,4634
KBTL,BTL,Battle Creek Executive Airport at Kellogg Field,Battle Creek,United States,42.307301,-85.251503,medium_airport,false,10004
KBTM,BTM,Bert Mooney Airport,Butte,United States,45.95479965209961,-112.49700164794922,medium_airport,true,9000
KBTN,TTO,Britton Municipal Airport,Britton,United States,45.815200805664,-97.743103027344,small_airport,false,4210
KBTP,BTP,Pittsburgh/Butler Regional Airport,Butler,United States,40.776901,-79.949699,small_airport,false,4801
KBTR,BTR,Baton Rouge Metropolitan Airport,Baton Rouge,United States,30.533199,-91.149597,medium_airport,true,7500
KBTV,BTV,Patrick Leahy Burlington International Airport,Burlington,United States,44.471901,-73.153297,medium_airport,true,8319
KBTY,BTY,Beatty Airport,Beatty,United States,36.8610992432,-116.787002563,small_airport,false,5615
KBUB,BUB,Cram Field,Burwell,United States,41.776699066199996,-99.14969635010002,small_airport,false,3900
KBUF,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.940498,-78.732201,large_airport,true,8829
KBUM,BUM,Butler Memorial Airport,Butler,United States,38.2897987366,-94.3401031494,small_airport,false,3999
KBUR,BUR,Hollywood Burbank/Bob Hope Airport,Burbank,United States,34.202834,-118.35805,large_airport,true,6886
KBUU,,Burlington Municipal Airport,Burlington,United States,42.69070053100586,-88.30460357666016,small_airport,false,4300
KBUY,,Burlington Alamance Regional Airport,Burlington,United States,36.048500061035156,-79.47489929199219,small_airport,false,6406
KBVI,BFP,Beaver County Airport,Beaver Falls,United States,40.772499,-80.391403,medium_airport,false,4501
KBVN,,Albion Municipal Airport,Albion,United States,41.7286,-98.055801,small_airport,false,3700
KBVO,BVO,Bartlesville Municipal Airport,Bartlesville,United States,36.762501,-96.0112,small_airport,false,6850
KBVS,MVW,Skagit Regional Airport,Burlington,United States,48.470901,-122.420998,small_airport,false,5480
KBVX,BVX,Batesville Regional Airport,Batesville,United States,35.7262,-91.647301,small_airport,false,6002
KBVY,BVY,Beverly Regional Airport,Beverly / Danvers,United States,42.584202,-70.916496,medium_airport,false,5001
KBWC,BWC,Brawley Municipal Airport,Brawley,United States,32.99290085,-115.5169983,small_airport,false,4166
KBWD,BWD,Brownwood Regional Airport,Brownwood,United States,31.793600082399998,-98.9564971924,small_airport,false,5599
KBWG,BWG,Bowling Green Warren County Regional Airport,Bowling Green,United States,36.964500427199994,-86.41970062259999,medium_airport,false,6501
KBWI,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,large_airport,true,10503
KBWP,WAH,Harry Stern Airport,Wahpeton,United States,46.2440986633,-96.6073989868,small_airport,false,5100
KBWW,BWM,Bowman Regional Airport,Bowman,United States,46.165519,-103.30075,small_airport,false,0
KBXA,BXA,George R Carr Memorial Air Field,Bogalusa,United States,30.813699722299997,-89.8649978638,small_airport,false,5002
KBXG,,Burke County Airport,Waynesboro,United States,33.04130172729492,-82.00270080566406,small_airport,false,5003
KBXK,BXK,Buckeye Municipal Airport,Buckeye,United States,33.422397,-112.686317,small_airport,false,5500
KBXM,NHZ,Brunswick Executive Airport,Brunswick,United States,43.89220047,-69.93859863,medium_airport,false,8000
KBYG,BYG,Johnson County Airport,Buffalo,United States,44.3811,-106.722,small_airport,false,6143
KBYH,BYH,Arkansas International Airport,Blytheville,United States,35.9642982483,-89.94400024410001,medium_airport,false,11602
KBYI,BYI,Burley Municipal Airport,Burley,United States,42.542598724399994,-113.772003174,medium_airport,false,4092
KBYS,BYS,Bicycle Lake Army Air Field,Fort Irwin/Barstow,United States,35.2804985046,-116.629997253,medium_airport,false,9631
KBYY,BBC,Bay City Regional Airport,Bay City,United States,28.973301,-95.863503,small_airport,false,5107
KBZN,BZN,Bozeman Yellowstone International Airport,Bozeman,United States,45.778853,-111.153711,medium_airport,true,8994
KCAD,CAD,Wexford County Airport,Cadillac,United States,44.275749,-85.421534,small_airport,false,5001
KCAE,CAE,Columbia Metropolitan Airport,Columbia,United States,33.938172,-81.123022,medium_airport,true,8601
